,Unnamed: 0,Unnamed: 0.1,zipcode,maxNaics_est,totalEstab,maxNaics_emp,totalEmp,year,total_tran,pop,edut,households,income,gini,ratio_65,ratio_22_50,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,total_college,college_ratio,college_ratio_pop,diff_MaxtotalEstab,diff_MaxtotalEmp
726,726,10579,92121,54,715,54,26710,2011,11598.0,19229.0,10702.0,388.0,4926.0,1.4074,0.4974777679546518,0.050652660044724115,0.8447204968944101,0.023452319365407828,0.027763407484048968,0.7618554923262632,0.005173305742369374,0.0851008794619762,3351.0,0.3131190431695011,0.17426803265900462,-29.0,-1740.0
727,727,15887,92121,54,744,54,28450,2012,12064.0,19829.0,11032.0,416.0,4951.0,1.5445,0.4984114176206566,0.05426395683090423,0.8038461538461539,0.017324270557029182,0.02155172413793104,0.7218998673740054,0.0062997347480106105,0.0626657824933687,3559.0,0.32260696156635243,0.1794845932724797,-19.0,300.0
728,728,21195,92121,54,763,54,28150,2013,12124.0,19362.0,10827.0,436.0,5052.0,1.5122,0.4983472781737424,0.049839892573081294,0.8513513513513513,0.015588914549653582,0.018310788518640708,0.7154404486967998,0.009072913229957107,0.09015176509402838,3543.0,0.32723746190080355,0.18298729470096065,8.0,-880.0
729,729,26503,92121,54,755,54,29030,2014,12320.0,19357.0,10934.0,455.0,5048.0,1.5779999999999998,0.5013690137934598,0.05439892545332438,0.9333333333333332,0.01590909090909091,0.017045454545454544,0.7180194805194805,0.013392857142857142,0.08831168831168831,3427.0,0.3134260106091092,0.17704189698816966,12.0,720.0
730,730,31811,92121,54,743,54,28310,2015,11576.0,18497.0,10605.0,486.0,5060.0,1.4427,0.4745634427204412,0.059198788992809635,0.950354609929078,0.011575673807878368,0.012180373185901866,0.7240843123704216,0.014426399447131998,0.07601935038009675,3695.0,0.34842055634134844,0.1997621235876088,-21.0,-670.0
731,731,37119,92121,54,764,54,28980,2016,11640.0,18564.0,10427.0,486.0,5115.0,1.4841000000000002,0.466817496229261,0.0612475759534583,0.9152542372881356,0.009278350515463921,0.01013745704467354,0.7223367697594502,0.013487972508591066,0.08788659793814432,3524.0,0.33796873501486524,0.18982977806507212,-22.0,-2870.0
732,732,42427,92121,54,786,54,31850,2017,11306.0,18335.0,10603.0,481.0,5289.0,1.5101,0.4568311971638942,0.06670302699754567,0.9487179487179488,0.013090394480806651,0.013797983371661065,0.7641075535114099,0.015478506987440297,0.11737130727047584,3636.0,0.342921814580779,0.198309244614126,0.0,0.0
733,733,5272,92122,54,263,54,4110,2010,28194.0,52511.0,31038.0,1474.0,21090.0,4.887,0.510026470644246,0.10215002570889907,0.9854910714285714,0.06263744059019649,0.06355962261474073,0.7713697949918422,0.013016953961835852,0.026814215790593742,9658.0,0.3111669566338037,0.1839233684370893,-8.0,-860.0
734,734,10580,92122,54,271,54,4970,2011,27614.0,52208.0,31573.0,1454.0,21117.0,4.869200000000001,0.4909017775053632,0.10709086730003063,0.9666175748649976,0.07130441080611284,0.07376692981820815,0.7819222133700297,0.010791627435358877,0.05008329108423264,10420.0,0.3300288220948279,0.19958627030340176,2.0,1000.0
735,735,15888,92122,54,269,54,3970,2012,28818.0,54141.0,32077.0,1480.0,21245.0,5.1064,0.4960381226796698,0.10457878502428844,0.9518689196108552,0.06450829342771879,0.06777014366021236,0.7710805746408494,0.009334443750433756,0.03907280172114652,10190.0,0.3176730991052779,0.1882122605788589,-15.0,-280.0
736,736,21196,92122,54,284,54,4250,2013,28433.0,54001.0,32336.0,1477.0,21275.0,5.056099999999999,0.4972500509249829,0.10803503638821504,0.9552715654952076,0.06309569866000772,0.06605001230964021,0.7654485984595365,0.011149016987303485,0.050575036049660606,10345.0,0.3199220682830282,0.191570526471732,4.0,-1190.0
737,737,26504,92122,54,280,54,5440,2014,28540.0,53431.0,32293.0,1484.0,21064.0,5.039,0.4975014504688289,0.11330501020007112,0.9704075935231714,0.060896986685353885,0.06275402943237561,0.7559565522074282,0.0145760336370007,0.049614576033637,10107.0,0.312978044777506,0.18915985102281446,1.0,-150.0
738,738,31812,92122,54,279,54,5590,2015,29773.0,54422.0,33639.0,1518.0,21310.0,4.8142000000000005,0.5054022270405351,0.1147146374627908,0.9868301544050864,0.07298559097168575,0.07395962785073723,0.7524266953279817,0.015215127800356025,0.04477210895778054,10928.0,0.3248610244061952,0.20080114659512696,-2.0,250.0
739,739,37120,92122,54,281,54,5340,2016,29793.0,55464.0,33740.0,1532.0,21441.0,4.774100000000002,0.5099343718448003,0.11663421318332612,0.9806877060763072,0.0698821870909274,0.07125834927667572,0.7438324438626523,0.016950290336656258,0.053267546067868286,10442.0,0.309484291641968,0.1882662628010962,11.0,1080.0
740,740,42428,92122,54,270,54,4260,2017,29182.0,55098.0,34136.0,1527.0,21591.0,4.6766000000000005,0.5112889760063886,0.11873389233728993,0.9888888888888888,0.07929545610307724,0.08018641628401069,0.7458707422383661,0.02128024124460284,0.0669590843670756,10970.0,0.3213616123740333,0.1990997858361465,0.0,0.0
741,741,5273,92123,54,303,62,11270,2010,15889.0,30347.0,20518.0,869.0,12014.0,2.499,0.4883514021155304,0.11582693511714502,0.9013698630136986,0.0207061489080496,0.02297186732959909,0.8996790232236138,0.0063565989049027645,0.011265655484926678,5208.0,0.2538259089579881,0.1716149866543645,-3.0,-170.0
742,742,10581,92123,54,306,62,11440,2011,16093.0,31464.0,21303.0,873.0,12348.0,2.5769,0.4875730994152047,0.10774218154080854,0.9335180055401662,0.020940781706331943,0.02243211334120425,0.9017585285527868,0.006586714720686011,0.010439321444106132,4842.0,0.22729193071398396,0.15389016018306634,-6.0,-820.0
743,743,15889,92123,54,312,62,12260,2012,16415.0,31536.0,21972.0,900.0,12378.0,2.5794,0.4932775240994419,0.10819381024860476,0.9696969696969696,0.01949436491014316,0.02010356381358513,0.8977155041120926,0.004812671337191593,0.015717331708802924,5116.0,0.2328417986528309,0.16222729578893966,-17.0,-70.0
744,744,21197,92123,54,329,54,12330,2013,17335.0,33564.0,22578.0,919.0,12756.0,2.6092,0.4899892742223811,0.10147777380526757,0.9738562091503268,0.01719065474473608,0.01765214883184309,0.8973175656186905,0.0039803865012979535,0.017421401788289586,5177.0,0.2292940030117813,0.1542426409248004,1.0,20.0
745,745,26505,92123,54,328,54,12310,2014,17646.0,33762.0,23070.0,950.0,12872.0,2.6634,0.4947870386825425,0.1015935074936319,0.902439024390244,0.0209679247421512,0.02323472741697835,0.8839963731157203,0.004986965884619744,0.017851071064263854,5564.0,0.2411790203727785,0.16480066346780406,-21.0,-240.0
746,746,31813,92123,54,349,62,12550,2015,18899.0,35403.0,24303.0,1001.0,13292.0,2.6846,0.5018783718893879,0.1047086405106912,0.7529069767441859,0.01370442880575692,0.01820202127096672,0.8820043388539076,0.007460712206995078,0.02185300809566644,5803.0,0.2387771057071144,0.16391266276869193,-9.0,-490.0
747,747,37121,92123,54,358,62,13040,2016,19427.0,35734.0,24598.0,1027.0,13660.0,2.685,0.5027984552527005,0.10673308333799744,0.7108753315649867,0.013795233437998662,0.01940598136613991,0.874556030267154,0.007000566222267977,0.024810830287743862,6229.0,0.2532319700788682,0.1743157776907147,-7.0,3030.0
748,748,42429,92123,54,365,62,10010,2017,19959.0,36896.0,25541.0,1004.0,14250.0,2.8095,0.5054477450130095,0.10404921942758022,0.7347480106100795,0.013878450824189587,0.0188887218798537,0.8923793777243348,0.00496016834510747,0.01979057066987324,6929.0,0.2712892995575741,0.18779813529921946,0.0,0.0
749,749,5274,92124,54,57,54,840,2010,15877.0,32826.0,20419.0,809.0,12236.0,2.4859999999999998,0.4560714068116737,0.07168098458538963,1.0,0.0006928261006487372,0.0006928261006487372,0.9079800969956541,0.003023241166467217,0.010896265037475594,5893.0,0.2886037514080024,0.17952232986047645,1.0,200.0
750,750,10582,92124,54,56,54,640,2011,15369.0,32114.0,20205.0,784.0,12039.0,2.4556,0.4533848165908949,0.07688235660459612,1.0,0.0007807925043919579,0.0007807925043919579,0.9208796928882816,0.003903962521959789,0.006571670245298978,5953.0,0.29463004206879484,0.18537086628884605,0.0,-70.0
751,751,15890,92124,54,56,72,710,2012,15068.0,31927.0,19982.0,796.0,11729.0,2.5165,0.43420928994268176,0.08218749021204623,0.8644067796610171,0.003384656225112822,0.003915582691797186,0.9125298646137512,0.001393681975046456,0.0033182904167772765,5988.0,0.2996697027324592,0.1875528549503555,5.0,10.0
752,752,21198,92124,54,51,72,700,2013,14944.0,31749.0,19770.0,815.0,11515.0,2.4824,0.4229109578254433,0.08564049261394059,0.8644067796610171,0.003412740899357602,0.003948072805139187,0.9064507494646681,0.005754817987152034,0.005286402569593148,5863.0,0.29656044511886703,0.1846672336136571,3.0,20.0
753,753,26506,92124,54,48,72,680,2014,14740.0,30968.0,19530.0,840.0,11191.0,2.4636,0.4212735727202273,0.0921919400671661,0.9485294117647058,0.0087516960651289,0.009226594301221169,0.8940298507462686,0.006309362279511534,0.002238805970149254,5755.0,0.29467485919098824,0.18583699302505813,-5.0,70.0
754,754,31814,92124,54,53,54,610,2015,14699.0,31189.0,19733.0,862.0,11137.0,2.5226,0.414697489499503,0.10157427298085864,0.9435483870967742,0.007959725151370842,0.00843594802367508,0.8892441662698143,0.006463024695557521,0.001428668616912715,5927.0,0.300359803375057,0.19003494821892333,0.0,0.0
755,755,31815,92124,54,53,62,610,2015,14699.0,31189.0,19733.0,862.0,11137.0,2.5226,0.414697489499503,0.10157427298085864,0.9435483870967742,0.007959725151370842,0.00843594802367508,0.8892441662698143,0.006463024695557521,0.001428668616912715,5927.0,0.300359803375057,0.19003494821892333,-2.0,-170.0
756,756,37122,92124,54,55,54,780,2016,15105.0,32185.0,20320.0,889.0,11214.0,2.5673000000000004,0.4218114028274041,0.10194189839987572,0.9291338582677166,0.00781198278715657,0.008407811982787157,0.8923535253227408,0.0015226746110559414,0.006223104932141675,6001.0,0.2953248031496063,0.186453316762467,5.0,210.0
757,757,42430,92124,62,50,72,570,2017,15849.0,33320.0,21051.0,886.0,11435.0,2.5517000000000003,0.4297118847539016,0.09792917166866746,1.0,0.006372641807054073,0.006372641807054073,0.8948829579153259,0.0017666729762130105,0.008644078490756515,6371.0,0.3026459550615173,0.1912064825930372,0.0,0.0
758,758,5276,92126,44,213,44,4400,2010,44904.0,81685.0,52389.0,1781.0,24763.0,5.309,0.4862949133867907,0.07162881802044439,0.9154302670623146,0.01374042401567789,0.015009798681631926,0.8796098343132015,0.008863352930696598,0.01993140922857652,14587.0,0.27843631296646243,0.17857623798739058,-2.0,10.0
759,759,10584,92126,44,215,44,4390,2011,44551.0,81418.0,53779.0,1851.0,24578.0,5.3323,0.4754354074037682,0.08135793067871969,0.8239247311827957,0.013759511571008506,0.01669996184148504,0.88931786042962,0.0084846580323674,0.03117775134115957,14828.0,0.27572100634076496,0.1821218895084625,31.0,900.0
760,760,15892,92126,54,184,23,3490,2012,44575.0,82255.0,54320.0,1918.0,24562.0,5.5204,0.4670475958908273,0.09002492249711264,0.7931937172774869,0.013595064498037015,0.01713965227145261,0.8766124509254066,0.008592260235558048,0.02427369601794728,14982.0,0.2758100147275405,0.1821409032885539,-11.0,40.0
761,761,21200,92126,54,195,23,3450,2013,44823.0,82999.0,54658.0,1976.0,24636.0,5.769699999999999,0.4532223279798552,0.0927722020747238,0.7908961593172119,0.012404345983089041,0.015683912277179128,0.8652031323204605,0.01122191731923343,0.03290721281484952,15428.0,0.2822642614072963,0.1858817576115375,0.0,-1440.0
762,762,26508,92126,54,195,56,4890,2014,46113.0,83845.0,55638.0,2058.0,24708.0,5.7195,0.4528713697894925,0.09612976325362277,0.7686274509803922,0.012751284887125106,0.016589681868453582,0.8673909743456292,0.008956259623099776,0.032940819291739865,16191.0,0.291006146878033,0.19310632715129109,-9.0,1210.0
763,763,31816,92126,54,204,56,3680,2015,46734.0,84682.0,56996.0,2150.0,25084.0,5.5363000000000016,0.4535084197350086,0.1005172291632224,0.7138728323699421,0.01057046261822228,0.014807206744554288,0.8694954422904095,0.008109727393332477,0.02944323190824668,16947.0,0.297336655203874,0.20012517418105386,3.0,-80.0
764,764,37124,92126,54,201,23,3760,2016,48051.0,86161.0,58331.0,2140.0,25568.0,5.6615,0.4543238820347954,0.10509395202005548,0.8362183754993342,0.013069447045847121,0.015629227279349026,0.8731347942810763,0.00884476909949845,0.028885975317891405,17538.0,0.3006634551096329,0.20354916957788327,-15.0,-140.0
765,765,42432,92126,54,216,72,3900,2017,48770.0,86910.0,59833.0,2109.0,26329.0,5.7292000000000005,0.456932458865493,0.10959613393165343,0.8637362637362638,0.016116465039983596,0.018659011687512814,0.8790239901578839,0.007504613491900759,0.03610826327660447,18077.0,0.30212424581752545,0.20799677827637786,0.0,0.0
766,766,5277,92127,54,232,54,4520,2010,23184.0,48576.0,31417.0,1213.0,16395.0,2.259,0.4317975955204216,0.08133646245059288,0.888,0.004787784679089027,0.005391649413388544,0.9061421670117322,0.0036231884057971015,0.006944444444444444,10838.0,0.3449724671356272,0.2231142951251647,-7.0,630.0
767,767,10585,92127,54,239,54,3890,2011,24716.0,51654.0,33247.0,1172.0,16912.0,2.2545,0.4253107213381345,0.0870600534324544,0.75,0.0038841236446026865,0.0051788315261369145,0.9085612558666448,0.0028726331121540693,0.0074041106975238705,11867.0,0.35693446025205283,0.2297401943702327,-19.0,330.0
768,768,15893,92127,54,258,42,3560,2012,25095.0,52703.0,34270.0,1134.0,17380.0,2.2962,0.41555509174050814,0.09680663339847828,0.9403669724770642,0.008168957959752941,0.008686989440127515,0.8954771866905759,0.0021518230723251643,0.007053197848176928,11894.0,0.34706740589436824,0.2256797525757547,-38.0,-2810.0
769,769,21201,92127,54,296,54,6370,2013,24989.0,53263.0,35000.0,1040.0,17673.0,2.3788,0.401911270487956,0.10196571728967577,0.9442231075697212,0.0094841730361359,0.010044419544599623,0.8831485853775661,0.0026011445035815767,0.011805194285485614,12758.0,0.36451428571428574,0.23952837804855154,-12.0,-1570.0
770,770,26509,92127,54,308,54,7940,2014,25864.0,55390.0,35979.0,1001.0,18021.0,2.3191,0.3932478786784617,0.10362881386531864,0.9618055555555556,0.010709866996597588,0.011135168574079802,0.8715975873801423,0.002822455923291061,0.01094184967522425,13703.0,0.3808610578392952,0.2473912258530421,-23.0,-960.0
771,771,31817,92127,54,331,54,8900,2015,25940.0,56240.0,36592.0,975.0,18214.0,2.3327,0.3841394025604552,0.11260668563300145,0.9575757575757576,0.012181958365458751,0.012721665381649962,0.8731303006939091,0.002120277563608327,0.007208943716268313,14042.0,0.3837450808919983,0.2496799431009957,-1.0,70.0
772,772,37125,92127,54,332,54,8830,2016,25853.0,57197.0,37413.0,973.0,18810.0,2.3818,0.3841460216444919,0.11268073500358412,0.9534883720930232,0.012687115615209068,0.013305999303755851,0.8650059954357328,0.0022434533709820913,0.011139906393842108,14430.0,0.3856948119637559,0.2522859590537965,-16.0,2780.0
773,773,42433,92127,54,348,54,6050,2017,26659.0,60021.0,38850.0,959.0,19526.0,2.4245,0.3853318005364789,0.1159927358757768,0.9094488188976378,0.008664991184965677,0.009527739225027195,0.8639108743763833,0.006864473536141641,0.013203796091376271,15135.0,0.3895752895752896,0.2521617433898136,0.0,0.0
774,774,5278,92128,54,243,72,3770,2010,25660.0,55402.0,39782.0,1553.0,22605.0,4.283,0.3754196599400744,0.18916284610663875,0.7230215827338129,0.007833203429462199,0.010833982852689009,0.9019485580670304,0.002727981293842557,0.008768511301636788,13351.0,0.3356040420290584,0.240984079997112,-6.0,-190.0
775,775,10586,92128,54,249,54,3960,2011,26445.0,56122.0,39733.0,1532.0,22563.0,4.3322,0.3685185845123125,0.17743487402444674,0.7342657342657343,0.007941009642654566,0.010814898846662886,0.9064851578748344,0.002873889204008319,0.008470410285498204,13218.0,0.33267057609543704,0.2355226114536189,11.0,-390.0
776,776,15894,92128,54,238,54,4350,2012,26703.0,56781.0,40536.0,1561.0,22644.0,4.2566,0.3656680932001902,0.1806238002148606,0.7834645669291339,0.007452346178332022,0.00951203984571022,0.9066771523798824,0.002172040594689735,0.007115305396397409,13880.0,0.34241168344187883,0.2444479667494409,-7.0,-1310.0
777,777,21202,92128,54,245,54,5660,2013,27046.0,57386.0,41068.0,1567.0,23015.0,4.268700000000001,0.3540236294566619,0.1856724636670965,0.7376237623762376,0.0055091325889225756,0.007468756932633292,0.8935517266878651,0.0025881830954669824,0.014124084892405532,14159.0,0.3447696503360281,0.2467326525633429,-10.0,1310.0
778,778,26510,92128,54,255,54,4350,2014,27174.0,57269.0,40894.0,1596.0,23029.0,4.252599999999998,0.351673680350626,0.18271665298852785,0.7297297297297297,0.003974387281960698,0.005446382571575771,0.8892323544564658,0.0022079929344226107,0.012916758666372269,14158.0,0.34621215826282586,0.24721926347587694,-2.0,-130.0
779,779,31818,92128,54,257,54,4480,2015,26805.0,57000.0,41241.0,1606.0,22915.0,4.3532,0.3467894736842105,0.187,0.7706422018348624,0.006267487409065473,0.008132811042715911,0.8858795000932662,0.0014176459615743331,0.012012684200708824,14449.0,0.3503552290196649,0.25349122807017543,-2.0,560.0
780,780,37126,92128,54,259,54,3920,2016,26822.0,57537.0,41989.0,1641.0,23075.0,4.2614,0.34421328884022456,0.19425760814780046,0.9624413145539906,0.007642979643576168,0.007941242263813288,0.8768175378420701,0.002721646409663709,0.016441726940571173,15041.0,0.3582128652742385,0.26141439421589585,-14.0,-330.0
781,781,42434,92128,54,273,54,4250,2017,27662.0,58377.0,42996.0,1613.0,23195.0,4.2968,0.3501378967744146,0.1976977234184696,0.9014598540145984,0.008929216976357459,0.00990528522883378,0.8732918805581664,0.0021690405610584928,0.017388475164485575,15269.0,0.3551260582379756,0.2615584905013961,0.0,0.0
782,782,5279,92129,54,148,51,1600,2010,36021.0,71156.0,46346.0,1684.0,23376.0,4.909999999999998,0.4199083703412221,0.07077407386587217,0.9588477366255144,0.0064684489603286975,0.006746064795535937,0.9167152494378281,0.0009994170067460651,0.007967574470447795,16213.0,0.3498252276356104,0.2278514812524593,1.0,-50.0
783,783,10587,92129,54,147,51,1650,2011,35132.0,70902.0,46483.0,1696.0,23212.0,4.9497,0.41737891737891736,0.07707822064257708,0.9603524229074888,0.006205169076625299,0.006461345781623591,0.9218376408971878,0.0010531708983263124,0.005977456449960151,15974.0,0.3436525181249059,0.2252968886632253,1.0,60.0
784,784,15895,92129,54,146,51,1590,2012,35138.0,71849.0,47464.0,1761.0,23289.0,4.9414,0.4057676516026667,0.08818494342301215,0.9657894736842104,0.010444532984233592,0.010814502817462577,0.9121748534350276,0.0021344413455518236,0.002959758665831863,16078.0,0.33874094050227543,0.22377486116717005,-14.0,-280.0
785,785,21203,92129,54,160,54,1870,2013,35170.0,72868.0,48102.0,1811.0,23540.0,5.0353,0.39413734423889774,0.09423889773288686,0.9487704918032788,0.013164628945123684,0.01387546204151265,0.9113164628945124,0.0026727324424225193,0.0052032982655672464,16215.0,0.33709617063739555,0.2225256628424,-6.0,130.0
786,786,26511,92129,54,166,54,1740,2014,35890.0,73993.0,49032.0,1898.0,23621.0,5.049199999999999,0.3935372264943981,0.09650912924195533,0.951310861423221,0.014154360546113125,0.014878796322095291,0.9054332683198664,0.0044859292281972715,0.0055447199777096685,16660.0,0.3397781040952847,0.22515643371670294,7.0,70.0
787,787,31819,92129,54,159,54,1670,2015,36640.0,75098.0,50036.0,2007.0,24029.0,5.0202,0.3882260512929772,0.10544888012996352,0.9603174603174603,0.016512008733624454,0.017194323144104802,0.9063318777292576,0.0039028384279475984,0.004421397379912664,17333.0,0.3464105843792469,0.2308050813603558,-9.0,-90.0
788,788,37127,92129,54,168,54,1760,2016,37447.0,76442.0,51368.0,2037.0,24359.0,5.0422,0.3798173778812695,0.1092069804557704,0.973288814691152,0.015568670387480972,0.01599594092984752,0.901327209122226,0.004326114241461265,0.004139183379175903,18158.0,0.35348855318486216,0.2375395724863295,16.0,240.0
789,789,42435,92129,54,152,54,1520,2017,38088.0,76802.0,52255.0,2000.0,24960.0,5.0558,0.3839873961615583,0.11192416864144164,0.9847619047619048,0.013573829027515229,0.013783868935097669,0.8942186515437933,0.004542113001470279,0.005566057550934677,18520.0,0.35441584537364845,0.24113955365745685,0.0,0.0
790,790,5280,92130,54,500,54,7420,2010,29752.0,63004.0,40843.0,1587.0,22389.0,3.559,0.423211224684147,0.07058282013840393,0.1437125748502994,0.0008066684592632429,0.005613068029040064,0.8767141704759344,0.0033947297660661467,0.006688625974724388,15407.0,0.3772249834733002,0.2445400292044949,-2.0,-1500.0
791,791,10588,92130,54,502,54,8920,2011,30217.0,64779.0,41706.0,1577.0,22778.0,3.5572000000000004,0.4107040862007749,0.07323360965745072,0.25806451612903225,0.0013237581493861072,0.005129562828871165,0.8764602707085416,0.002283482807691035,0.00519575073634047,15163.0,0.3635687910612382,0.23407277049661154,-9.0,1920.0
792,792,15896,92130,54,511,54,7000,2012,31115.0,65517.0,42519.0,1552.0,23076.0,3.6744,0.3962635651815559,0.07881923775508648,0.395,0.002538968343242809,0.006427767957576732,0.8759119395789812,0.003053189779848948,0.007777599228667846,15009.0,0.35299513158823115,0.2290855808416136,1.0,-30.0
793,793,21204,92130,54,510,54,7030,2013,31349.0,67006.0,43666.0,1503.0,23622.0,3.7943,0.3869205742769304,0.08130615168790854,0.6576923076923077,0.005454719448786245,0.008293725477686689,0.8674279881335928,0.0027114102523206484,0.013876040703052728,15159.0,0.34715797187743325,0.2262334716294063,-9.0,-470.0
794,794,26512,92130,54,519,54,7500,2014,32137.0,69845.0,45166.0,1458.0,24044.0,3.8065,0.3821748156632544,0.08033502756102799,0.5344129554655871,0.004107415128979058,0.007685844976195662,0.8596633164265488,0.007561377851075085,0.014998288577029591,15485.0,0.3428463888765886,0.22170520438112964,-9.0,-670.0
795,795,31820,92130,54,528,54,8170,2015,32490.0,70920.0,45732.0,1452.0,24266.0,3.7742,0.3711364918217709,0.08509588268471517,0.4318181818181818,0.004678362573099414,0.010834102800861804,0.8503847337642352,0.004739919975377039,0.016835949522930133,15565.0,0.34035248841074084,0.21947264523406654,-25.0,-210.0
796,796,37128,92130,54,553,54,8380,2016,32180.0,70004.0,45630.0,1416.0,24278.0,3.7662,0.36726472772984403,0.09012342151877037,0.3215962441314554,0.004257302672467371,0.013238036047234308,0.8374766935985084,0.0068986948415164714,0.016283405842137975,15150.0,0.3320184089414859,0.21641620478829784,-11.0,-490.0
797,797,42436,92130,54,564,54,8870,2017,33661.0,72536.0,47431.0,1410.0,24927.0,3.6933,0.3763648395279585,0.09049299658100804,0.2956521739130435,0.0040402840081994,0.0136656664983215,0.8403493657348267,0.005733638335165325,0.01360625055702445,15961.0,0.33650987750627226,0.2200424616742032,0.0,0.0
798,798,5281,92131,54,218,54,3350,2010,24871.0,47027.0,28272.0,1094.0,14503.0,3.003,0.4453186467348544,0.057201182299530064,0.3223684210526316,0.0019701660568533642,0.006111535523300229,0.8275903662900567,0.002734107997265892,0.015640706043182826,9560.0,0.33814374646293155,0.2032874731537202,-2.0,-250.0
799,799,10589,92131,54,220,54,3600,2011,24472.0,47286.0,28395.0,1154.0,14563.0,3.0667,0.4278644842025124,0.061328934568371185,0.19014084507042253,0.0011033017325923504,0.005802549852893102,0.8411245505067015,0.002615233736515201,0.03759398496240601,9450.0,0.3328050713153724,0.19984773505900266,-21.0,-870.0
800,800,15897,92131,54,241,54,4470,2012,24788.0,47924.0,28668.0,1196.0,14605.0,3.2414,0.4271137634588098,0.06491528253067358,0.328125,0.00254155236404712,0.007745683395191221,0.8164837824753913,0.002823947071163466,0.028199128610618043,9314.0,0.3248918654946282,0.1943493865286704,-9.0,540.0
801,801,21205,92131,54,250,54,3930,2013,24756.0,47480.0,28585.0,1248.0,14523.0,3.3087,0.4149536647009267,0.06855518112889637,0.4516129032258064,0.003393116820164809,0.0075133301017935045,0.812409112942317,0.0018581354015188237,0.04281790273065116,9556.0,0.33430120692670984,0.2012636899747262,-27.0,-310.0
802,802,26513,92131,54,277,54,4240,2014,24446.0,47826.0,28444.0,1293.0,14397.0,3.5057,0.4081461966294484,0.07454104462008113,0.5538461538461539,0.0029452671193651307,0.005317843409964821,0.8060214349995909,0.0008181297553792031,0.04266546674302545,9409.0,0.33079032484882576,0.1967339940618074,-7.0,40.0
803,803,31821,92131,54,284,54,4200,2015,24279.0,48047.0,28922.0,1327.0,14687.0,3.3774,0.40106562324390704,0.07886028263991507,0.7042253521126759,0.004118785781951482,0.005848675810371103,0.8272169364471353,0.0007001935829317518,0.034927303430948554,9942.0,0.3437521609847175,0.20692238849459904,-13.0,-360.0
804,804,37129,92131,54,297,54,4560,2016,24279.0,47899.0,29175.0,1303.0,14810.0,3.4321,0.3936616630827366,0.0885404705734984,0.9154929577464788,0.005354421516536925,0.005848675810371103,0.8221920177931545,0.0008649450142098112,0.041023106388236745,10386.0,0.3559897172236504,0.21683124908661972,0.0,190.0
805,805,42437,92131,54,297,54,4370,2017,24184.0,47725.0,29494.0,1262.0,14922.0,3.5131,0.3798218962807753,0.09376636982713464,0.9562043795620438,0.0054168044988422105,0.0056649024148197145,0.8396046973205425,0.0012404895798875286,0.05569798213695005,10716.0,0.3633281345358378,0.2245364064955474,0.0,0.0
806,806,5282,92132,54,10,54,140,2010,4713.0,6986.0,6161.0,260.0,4487.0,0.5870000000000001,0.5370741482965932,0.18064700830231886,0.8289786223277908,0.07405049862083599,0.08932739231911734,0.5972841077869722,0.021005728835136857,0.16613621896880967,1725.0,0.2799870150949521,0.2469224162610936,0.0,0.0
807,807,10590,92132,54,10,54,140,2011,4947.0,7277.0,6572.0,253.0,4619.0,0.5872,0.5272777243369521,0.17727085337364298,0.9059561128526644,0.0584192439862543,0.06448352536891046,0.6244188397008288,0.019001414998989285,0.15241560541742472,2022.0,0.3076688983566646,0.2778617562182218,1.0,50.0
808,808,15898,92132,54,9,54,90,2012,4978.0,7596.0,6844.0,247.0,4664.0,0.5822,0.5538441284886783,0.17772511848341233,0.8225806451612904,0.030735235034150262,0.037364403374849336,0.646645239051828,0.012655685014061871,0.1862193652069104,2318.0,0.3386908240794857,0.30516061084781465,2.0,20.0
809,809,21206,92132,54,7,54,70,2013,5194.0,7567.0,6780.0,237.0,4774.0,0.507,0.5646887802299458,0.17999207083388394,0.7671232876712328,0.03234501347708895,0.04216403542549095,0.6365036580670004,0.01097420100115518,0.2129380053908356,2605.0,0.3842182890855457,0.3442579622043081,1.0,-140.0
810,810,26514,92132,54,6,56,210,2014,5035.0,7266.0,6750.0,219.0,4725.0,0.5271,0.547756674924305,0.2041012936966694,0.7345679012345679,0.023634558093346573,0.03217477656405164,0.6254220456802383,0.006355511420059583,0.2363455809334657,2959.0,0.4383703703703704,0.4072391962565373,-1.0,140.0
811,811,31822,92132,54,7,54,70,2015,5167.0,7503.0,6999.0,190.0,4759.0,0.4711,0.5375183260029321,0.2017859522857524,0.3428571428571429,0.00464486162183085,0.013547513063673312,0.6318947164699051,0.004257789820011612,0.2498548480743178,3085.0,0.4407772538934133,0.4111688657870185,1.0,10.0
812,812,37130,92132,54,6,54,60,2016,4792.0,7255.0,6867.0,190.0,4767.0,0.5292,0.51013094417643,0.2314266023432116,0.5357142857142857,0.006260434056761269,0.011686143572621035,0.6007929883138564,0.003964941569282137,0.2487479131886477,3105.0,0.4521625163826999,0.4279807029634735,0.0,0.0
813,813,37131,92132,54,6,56,60,2016,4792.0,7255.0,6867.0,190.0,4767.0,0.5292,0.51013094417643,0.2314266023432116,0.5357142857142857,0.006260434056761269,0.011686143572621035,0.6007929883138564,0.003964941569282137,0.2487479131886477,3105.0,0.4521625163826999,0.4279807029634735,2.0,20.0
